"tractNum","SB535_DAC","SB535adjacent","AB1550_LowInc","HPI_DAC"
6001428400,"No","No","No","No"
6001430900,"No","No","Yes","No"
6059062622,"No","No","Yes","No"
6055201102,"No","No","No","No"
6017030810,"No","No","No","No"
6017031600,"No","No","Yes","No"
6017030301,"No","No","Yes","No"
6017030302,"No","No","Yes","No"
6017030808,"No","No","No","No"
6017030809,"No","No","No","No"
6075022803,"No","No","No","No"
6075047702,"No","No","Yes","No"
6075035202,"No","No","Yes","No"
6075020600,"No","No","No","No"
6075013300,"No","No","No","No"
6075025403,"No","No","Yes","No"
6075022702,"No","No","No","No"
6001431000,"No","No","Yes","No"
6001432100,"No","No","No","No"
6085503325,"No","No","No","No"
6083002922,"No","No","No",NA
6053010701,"No","No","No","No"
6053013200,"No","No","No","No"
6053013600,"No","No","Yes","No"
6053011700,"No","No","No","No"
6053010606,"No","No","No","No"
6053010305,"No","No","No","No"
6053001200,"No","No","No","No"
6053011000,"No","No","No","No"
6053010501,"No","No","No","No"
6053011102,"No","No","Yes","No"
6085503602,"Yes","No","Yes","No"
6059011200,"No","No","Yes","No"
6085503703,"No","No","Yes","No"
6085503712,"No","No","Yes","No"
6001428000,"No","No","No","No"
6001428500,"No","No","No","No"
6001428600,"No","No","No","No"
6059011401,"No","No","No","No"
6059011402,"No","No","No","No"
6059011403,"Yes","No","Yes","No"
6059011502,"Yes","No","Yes","No"
6059032042,"No","No","No","No"
6059032045,"No","No","No","No"
6059032047,"No","No","No","No"
6059032050,"No","No","No","No"
6053001600,"No","No","No","No"
6053011400,"No","No","Yes","No"
6001430300,"No","No","No","No"
6001430400,"No","No","No","No"
6001430700,"No","No","No","No"
6059062625,"No","No","Yes","No"
6059062627,"No","No","Yes","No"
6059062629,"No","No","No","No"
6053000600,"No","No","Yes","Yes"
6053010702,"No","No","No","No"
6053013100,"No","No","No","No"
6053011900,"No","No","No","No"
6053010102,"No","No","No","No"
6085503708,"No","No","Yes","No"
6077005302,"Yes","No","No","No"
6077000100,"Yes","No","Yes","Yes"
6059062635,"No","No","No","No"
6059062636,"No","No","No","No"
6059032048,"No","No","No","No"
6037137000,"No","No","No",NA
6001422500,"No","No","Yes","No"
6001422600,"No","No","No",NA
6001422700,"No","No","Yes","Yes"
6001422900,"No","No","Yes","No"
6001423000,"No","No","No","No"
6001423100,"No","No","Yes","No"
6001424002,"No","No","Yes","No"
6075030202,"No","No","No","No"
6075026001,"No","No","Yes","No"
6075026003,"No","No","Yes","No"
6075026404,"No","No","Yes","No"
6001426200,"No","No","No","No"
6001427100,"No","No","No","No"
6001427200,"No","No","No","No"
6085503401,"No","No","Yes","No"
6075025401,"No","No","Yes","No"
6075016100,"No","No","Yes","No"
6075011000,"No","No","No","No"
6075035100,"No","No","No","No"
6075060502,"No","No","Yes","Yes"
6075045100,"No","No","No","No"
6075016500,"No","No","No","No"
6075015300,"No","No","No","No"
6075013500,"No","No","No","No"
6075023103,"Yes","No","Yes","Yes"
6075022801,"No","No","No","No"
6075018000,"No","No","No","No"
6075013000,"No","No","No","No"
6085503402,"No","No","Yes","Yes"
6085503507,"No","No","Yes","No"
6085508004,"No","No","No","No"
6001427300,"No","No","No","No"
6059011503,"No","No","No","No"
6059011504,"No","No","Yes","No"
6059011601,"Yes","No","Yes","No"
6059011602,"Yes","No","Yes","No"
6077000300,"Yes","No","Yes","Yes"
6077000401,"Yes","No","Yes","No"
6077000402,"Yes","No","Yes","Yes"
6077000500,"Yes","No","Yes","Yes"
6077000600,"Yes","No","Yes","Yes"
6059032051,"No","No","Yes","No"
6059032054,"No","No","No","No"
6059032055,"No","No","No","No"
6059042103,"No","No","No","No"
6059062638,"No","No","No","No"
6085504411,"No","No","No","No"
6071005200,"Yes","No","Yes","Yes"
6077000700,"Yes","No","Yes","Yes"
6077000900,"Yes","No","Yes","Yes"
6059062640,"No","No","No","No"
6059062641,"No","No","No","No"
6059062642,"No","No","No","No"
6059062646,"No","No","Yes","No"
6071980100,"Yes","No","No",NA
6071008001,"Yes","No","No","No"
6037407501,"No","No","Yes","No"
6085503322,"No","No","No","No"
6075010100,"No","No","Yes","No"
6075010200,"No","No","No","No"
6075010300,"No","No","No","No"
6075010400,"No","No","No","No"
6075010500,"No","No","No","No"
6075010600,"No","No","Yes","No"
6075010700,"No","No","Yes","Yes"
6075010800,"No","No","No","No"
6075010900,"No","No","No","No"
6075011100,"No","No","Yes","No"
6075011200,"No","No","Yes","No"
6075011300,"No","No","Yes","No"
6075011700,"No","No","Yes","No"
6075011800,"No","No","Yes","Yes"
6071005300,"Yes","No","Yes","Yes"
6085503508,"No","No","Yes","No"
6001423300,"No","No","No","No"
6085503804,"No","No","Yes","No"
6085503212,"No","No","No","No"
6085503213,"No","No","Yes","No"
6085503214,"Yes","No","Yes","No"
6085503217,"No","No","Yes","No"
6071005400,"Yes","No","Yes","Yes"
6071005500,"Yes","No","Yes","Yes"
6071005600,"Yes","No","Yes","Yes"
6059011707,"No","No","No","No"
6059011708,"No","No","Yes","No"
6059011709,"No","No","No","No"
6085504001,"No","No","Yes","No"
6085504002,"No","No","Yes","No"
6085504101,"No","No","Yes","No"
6085503218,"No","No","Yes","No"
6085503304,"No","No","Yes","No"
6077001000,"Yes","No","Yes","No"
6077001101,"No","No","Yes","No"
6077001102,"No","No","Yes","Yes"
6077001200,"No","No","No","No"
6059011710,"No","No","No","No"
6059042106,"No","No","No",NA
6059042107,"No","No","Yes","No"
6059042108,"No","No","No","No"
6059042109,"No","No","No","No"
6085503305,"No","No","Yes","No"
6085503306,"No","No","Yes","No"
6077001300,"Yes","No","Yes","No"
6077001400,"Yes","No","Yes","Yes"
6059062701,"No","No","No","No"
6059062702,"No","No","No","No"
6059062800,"No","No","No","No"
6059063005,"No","No","No",NA
6059063006,"No","No","No","No"
6059063008,"No","No","No",NA
6059110001,"No","No","No","No"
6071006201,"Yes","No","Yes","No"
6071006301,"Yes","No","Yes","Yes"
6071006401,"Yes","No","Yes","Yes"
6071006402,"Yes","No","Yes","Yes"
6085504102,"No","No","Yes","No"
6085503313,"No","No","No","No"
6085503315,"No","No","Yes","No"
6075012700,"No","No","No","No"
6075012800,"No","No","No","No"
6075013200,"No","No","No","No"
6075013400,"No","No","No","No"
6085503323,"No","No","No","No"
6075015100,"No","No","No","No"
6075015200,"No","No","No","No"
6075015400,"No","No","No","No"
6071006500,"Yes","No","Yes","Yes"
6071006700,"Yes","No","Yes","Yes"
6071007000,"Yes","No","Yes","Yes"
6085503321,"No","No","No","No"
6071007106,"No","No","No","No"
6071007107,"Yes","No","Yes","Yes"
6071007108,"Yes","No","Yes","Yes"
6071007200,"Yes","No","Yes","Yes"
6077001500,"Yes","No","Yes","Yes"
6077001600,"Yes","No","Yes","Yes"
6077001700,"Yes","No","Yes","Yes"
6077001900,"Yes","No","Yes","Yes"
6047001200,"No","No","No","No"
6047001301,"Yes","No","Yes","Yes"
6047001302,"Yes","No","Yes","Yes"
6033000502,"No","No","Yes","Yes"
6047001700,"Yes","No","Yes","Yes"
6047001801,"No","No","No","No"
6047002201,"Yes","No","Yes","Yes"
6073019809,"No","No","No","No"
6073020029,"No","No","Yes","Yes"
6073020309,"No","No","Yes","No"
6073021205,"No","No","Yes","No"
6071003506,"Yes","No","Yes","Yes"
6073021400,"No","No","No","No"
6073022100,"No","No","No","No"
6071000404,"No","No","No","No"
6037300100,"No","No","No","No"
6071008200,"No","No","No","No"
6073000300,"No","No","No","No"
6073000400,"No","No","No","No"
6073000500,"No","No","No","No"
6073000600,"No","No","No","No"
6037300501,"No","No","No","No"
6111002700,"No","No","No","No"
6111002800,"No","No","Yes","No"
6111003605,"No","No","No","No"
6111003608,"No","No","Yes","No"
6111003700,"No","No","Yes","Yes"
6083002606,"No","No","Yes","No"
6083003102,"No","No","No","No"
6083002915,"No","No","Yes",NA
6083001704,"No","No","No","No"
6083980100,"No","No","No",NA
6083990000,"No","No","No",NA
6073003103,"No","No","Yes","No"
6073003105,"No","No","Yes","No"
6053010202,"No","No","No","No"
6053013000,"No","No","No","No"
6037310701,"Yes","No","Yes","Yes"
6053010603,"No","No","No","No"
6053013300,"No","No","No","No"
6053013500,"No","No","Yes","No"
6053013700,"No","No","Yes","No"
6053013800,"No","No","No","No"
6053000101,"No","No","Yes","No"
6053000102,"No","No","No","No"
6053000103,"No","No","Yes","No"
6083000302,"No","No","No","No"
6053010604,"No","No","No","No"
6053010605,"No","No","Yes","No"
6053010900,"No","No","No",NA
6053013900,"No","No","Yes","No"
6053014000,"No","No","Yes","No"
6039000104,"No","No","Yes","No"
6039000700,"No","No","No","No"
6039000509,"No","No","No","No"
6039000507,"No","No","No","Yes"
6039000400,"Yes","No","Yes",NA
6111003900,"No","No","Yes","Yes"
6111004000,"No","No","Yes","Yes"
6111004101,"No","No","Yes","No"
6053011302,"No","No","Yes","Yes"
6053012000,"No","No","No","No"
6053012100,"No","No","No","No"
6111004200,"No","No","No","No"
6111004504,"No","No","Yes","Yes"
6085504505,"No","No","No","No"
6083000804,"No","No","Yes","No"
6029000400,"Yes","No","Yes","Yes"
6029000504,"Yes","No","No","No"
6029000506,"No","No","No","No"
6029000507,"Yes","No","No","No"
6085503903,"No","No","Yes","No"
6013386000,"No","No","Yes","No"
6013354001,"No","No","No","No"
6013318000,"No","No","No","No"
6013314200,"No","No","Yes","No"
6013355301,"No","No","No","No"
6013357000,"No","No","No","No"
6071008403,"No","No","No","No"
6013337100,"No","No","No","No"
6013363000,"No","No","Yes","No"
6013321101,"No","No","No","No"
6013320001,"Yes","No","Yes","No"
6013307205,"No","No","Yes","No"
6013355302,"No","No","No","No"
6053012200,"No","No","No","No"
6013307101,"No","No","Yes","No"
6029000600,"Yes","No","Yes","Yes"
6029000700,"No","No","No","No"
6073002902,"No","No","Yes","No"
6073002903,"No","No","No","No"
6013355304,"No","No","No","No"
6013341000,"No","No","No","No"
6013385100,"No","No","No","No"
6013392000,"No","No","No","No"
6013351200,"No","No","No","No"
6071010421,"No","No","Yes","Yes"
6071011401,"No","No","Yes","No"
6071000115,"No","No","No","No"
6071002031,"No","No","No","No"
6029000800,"No","No","No","Yes"
6029000903,"No","No","No","Yes"
6029000904,"No","No","Yes","No"
6071008100,"No","No","Yes","Yes"
6053014102,"Yes","No","Yes","Yes"
6071011203,"No","No","Yes","No"
6053014301,"No","No","No","No"
6013365002,"Yes","No","Yes","Yes"
6013307201,"No","No","Yes","Yes"
6073019903,"No","No","No","No"
6073021000,"No","No","Yes","No"
6035040303,"No","No","Yes","No"
6053014302,"No","No","No","No"
6013308001,"No","No","Yes","No"
6065042617,"No","No","Yes","Yes"
6065042624,"Yes","No","No","No"
6065042730,"No","No","Yes","Yes"
6065042731,"No","No","No","No"
6065042733,"No","No","No","No"
6065042737,"No","No","No","No"
6065042745,"No","No","No","No"
6065043007,"No","No","No","No"
6065043244,"No","No","No","No"
6065043246,"No","No","No","No"
6065043247,"No","No","No","No"
6065043254,"No","No","No","No"
6065043265,"No","No","No","No"
6065043267,"No","No","No","No"
6065043272,"No","No","No","No"
6065041913,"No","No","No","No"
6065043008,"No","No","No","No"
6065043239,"No","No","No","No"
6065043813,"No","No","Yes","Yes"
6065044516,"No","No","Yes","Yes"
6029000905,"No","No","No","No"
6029000906,"No","No","Yes","No"
6085508102,"No","No","No","No"
6085508202,"No","No","No","No"
6053012302,"No","No","No","No"
6053012401,"No","No","No","No"
6053012402,"No","No","No","No"
6029000907,"No","No","No","Yes"
6029000908,"No","No","No","No"
6029000909,"No","No","No","No"
6029003114,"Yes","No","No","Yes"
6029003115,"Yes","No","Yes","Yes"
6029003121,"Yes","No","Yes","Yes"
6029003122,"No","No","Yes","Yes"
6029003123,"No","No","No","No"
6085506606,"No","No","No","No"
6053014105,"No","No","No","No"
6053012502,"No","No","No","No"
6029001102,"Yes","No","Yes","Yes"
6085504506,"No","No","Yes","No"
6085504507,"No","No","No","No"
6085506701,"No","No","No","No"
6053010400,"No","No","Yes","No"
6029001201,"Yes","No","Yes","Yes"
6029001202,"Yes","No","Yes","Yes"
6029001300,"Yes","No","Yes","Yes"
6029001400,"Yes","No","Yes","Yes"
6029001500,"Yes","No","Yes","Yes"
6095252915,"No","No","No","No"
6095252314,"No","No","No","No"
6085508203,"No","No","No","No"
6029001600,"Yes","No","Yes",NA
6013308002,"No","No","No","No"
6085506702,"No","No","No","No"
6053012600,"No","No","No",NA
6053012700,"No","No","No","No"
6053012800,"No","No","No","No"
6015000105,"No","No","No","No"
6085506703,"No","No","No","No"
6013343002,"No","No","No","No"
6013348000,"No","No","No","No"
6013352101,"No","No","No","No"
6013359202,"No","No","No","No"
6085504805,"No","No","No","No"
6025010102,"Yes","No","Yes","Yes"
6025010101,"No","No","No",NA
6025012001,"Yes","No","Yes","Yes"
6085504806,"No","No","No","No"
6085504901,"No","No","No","No"
6085505007,"No","No","No","No"
6085505203,"No","No","No","No"
6029000902,"No","No","No","No"
6029002200,"Yes","No","Yes","Yes"
6029000910,"No","No","No","No"
6029006002,"No","No","No",NA
6029003204,"No","No","No","No"
6037310100,"No","No","No","No"
6085508204,"No","No","No","No"
6085508504,"No","No","No","No"
6085508505,"No","No","No","No"
6043000200,"No","No","Yes","No"
6043000400,"No","No","No","No"
6057001206,"No","No","No","No"
6057001204,"No","No","No","No"
6057001205,"No","No","No","No"
6057001203,"No","No","No","No"
6029002820,"No","No","No","No"
6029001700,"Yes","No","No","No"
6037300200,"No","No","No","No"
6037300400,"No","No","No","No"
6085504802,"No","No","Yes","No"
6085504803,"No","No","No","No"
6085505301,"No","No","No","No"
6085505302,"No","No","No","No"
6085505304,"No","No","No","No"
6085505305,"No","No","No","No"
6085505401,"No","No","No","No"
6037300701,"No","No","No","No"
6037300902,"No","No","No","No"
6085505402,"No","No","No","No"
6013384000,"No","No","No","No"
6013305000,"Yes","No","Yes","Yes"
6029001801,"Yes","No","Yes","Yes"
6029001802,"No","No","No","No"
6029001901,"Yes","No","Yes","Yes"
6029001902,"Yes","No","Yes","Yes"
6029002100,"Yes","No","Yes","Yes"
6085508601,"No","No","No","No"
6029002301,"Yes","No","Yes","Yes"
6029002302,"Yes","No","Yes","Yes"
6037320100,"No","No","Yes","No"
6037320300,"Yes","No","Yes","No"
6085505403,"No","No","No","No"
6085505500,"No","No","No","No"
6085505600,"No","No","Yes","No"
6085505800,"No","No","No","No"
6085506803,"No","No","No","No"
6085507806,"No","No","No","No"
6085507807,"No","No","No","No"
6029003700,"Yes","No","Yes","No"
6029006202,"Yes","No","Yes","Yes"
6029003103,"Yes","No","Yes","Yes"
6029005201,"No","No","Yes","No"
6029002000,"Yes","No","Yes","Yes"
6029001101,"No","No","Yes","Yes"
6029003807,"No","No","No","No"
6085508301,"No","No","No","No"
6085508303,"No","No","No","No"
6053010504,"No","No","Yes","No"
6029002400,"Yes","No","Yes","Yes"
6029002500,"Yes","No","Yes","Yes"
6029002600,"Yes","No","Yes","Yes"
6029002700,"Yes","No","Yes","Yes"
6085505900,"No","No","No","No"
6085506000,"No","No","No","No"
6085506101,"No","No","No","No"
6085506102,"No","No","No","No"
6085507808,"No","No","No","No"
6053001500,"No","No","No","No"
6053001700,"No","No","Yes","Yes"
6029003124,"No","No","No","No"
6029003805,"No","No","No","No"
6029003806,"No","No","No","No"
6111004704,"Yes","No","Yes",NA
6029005600,"No","No","Yes","Yes"
6029004500,"Yes","No","Yes","Yes"
6029006004,"No","No","Yes","Yes"
6029005700,"No","No","No","No"
6029005506,"No","No","No","No"
6029005104,"No","No","No","No"
6029000505,"No","No","No","No"
6001410000,"No","No","No","No"
6029003810,"No","No","No","No"
6029003303,"No","No","Yes",NA
6029003000,"Yes","No","Yes","Yes"
6029003900,"Yes","No","No",NA
6029003808,"No","No","No","No"
6085506103,"No","No","No","No"
6085506203,"No","No","No","No"
6085506204,"No","No","No","No"
6085506301,"No","No","No","No"
6001430200,"No","No","No","No"
6001407900,"No","No","No","No"
6001436601,"No","No","Yes","No"
6029003809,"No","No","No","No"
6029003811,"No","No","No","No"
6029003812,"No","No","No","No"
6029003813,"No","No","No","No"
6029004000,"Yes","No","Yes","Yes"
6029004101,"Yes","No","Yes","No"
6037301400,"No","No","No","No"
6037301501,"No","No","No","No"
6037301502,"Yes","No","Yes","Yes"
6037301601,"Yes","No","Yes","Yes"
6037301701,"Yes","No","No","No"
6037301602,"Yes","No","Yes","No"
6037301702,"Yes","No","Yes","Yes"
6001401400,"Yes","No","Yes","Yes"
6029004102,"Yes","No","Yes","Yes"
6029004200,"Yes","No","Yes",NA
6029004301,"Yes","No","Yes","Yes"
6037301900,"Yes","No","Yes","No"
6037302002,"Yes","No","Yes","No"
6113010401,"No","No","No","No"
6113010302,"No","No","No","No"
6029002804,"No","No","Yes","No"
6073017022,"No","No","No","No"
6073009901,"No","No","No",NA
6073017045,"No","No","No","No"
6073013419,"No","No","No","No"
6073015703,"No","No","Yes","Yes"
6073013503,"No","No","Yes","No"
6073020017,"No","No","Yes","Yes"
6073015403,"No","No","No","No"
6073010103,"No","No","Yes","No"
6073018504,"No","No","No","No"
6073020801,"No","No","No","No"
6073019302,"No","No","Yes","No"
6073018608,"No","No","No","No"
6073005900,"No","No","No","No"
6073007600,"No","No","No","No"
6073020500,"No","No","Yes","No"
6073019001,"No","No","No","No"
6073009505,"No","No","No","No"
6037400204,"No","No","No","No"
6001400500,"No","No","No","No"
6001451102,"No","No","No","No"
6029002806,"No","No","No","No"
6029002807,"No","No","No","No"
6029002808,"No","No","No","No"
6029003202,"Yes","No","Yes","Yes"
6029003203,"No","No","No","No"
6085507903,"No","No","No","No"
6085508401,"No","No","No","No"
6085508404,"No","No","No","No"
6001451101,"No","No","No","No"
6001432800,"No","No","No","No"
6001441503,"No","No","No","No"
6001435400,"No","No","Yes","No"
6001438000,"No","No","No","No"
6001451201,"No","No","No","No"
6001451202,"No","No","No","No"
6001409000,"Yes","No","Yes","No"
6029003400,"Yes","No","Yes","Yes"
6029003500,"Yes","No","No","Yes"
6029003600,"No","No","No","Yes"
6029006003,"No","No","No","No"
6115040500,"No","No","Yes","Yes"
6115040600,"No","No","Yes","Yes"
6109003200,"No","No","No","No"
6109003100,"No","No","No","No"
6109001200,"No","No","Yes","No"
6109004200,"No","No","Yes","No"
6109002100,"No","No","No","No"
6109004100,"No","No","Yes","No"
6109005201,"No","No","No","No"
6109001100,"No","No","Yes","No"
6085508503,"No","No","No","No"
6001401500,"Yes","No","Yes","No"
6029004601,"No","No","No",NA
6029003304,"Yes","No","No",NA
6029000503,"No","No","No","No"
6029005300,"No","No","Yes","Yes"
6029005103,"Yes","No","Yes","No"
6029005501,"No","No","No","No"
6029002811,"No","No","No","No"
6029002813,"Yes","No","Yes","Yes"
6073003208,"No","No","Yes","No"
6085507904,"No","No","No","No"
6101050101,"No","No","Yes","No"
6029002814,"Yes","No","Yes","Yes"
6029002815,"Yes","No","Yes","Yes"
6029002816,"Yes","No","Yes","Yes"
6029002817,"No","No","Yes","Yes"
6029002818,"No","No","No","No"
6085504412,"No","No","Yes","No"
6085504413,"No","No","No","No"
6085504414,"No","No","No","No"
6085504415,"No","No","No","No"
6085504416,"No","No","No","No"
6073013414,"No","No","No","No"
6073013415,"No","No","No","No"
6073013416,"No","No","No","No"
6073013417,"No","No","No","No"
6073013418,"No","No","No","No"
6029003803,"No","No","No","No"
6111005002,"No","No","Yes","Yes"
6073018517,"No","No","Yes","No"
6073018518,"No","No","Yes","No"
